model,language,id,word,pos,context,gold_gloss,predicted_gloss,sbert_score
tiny-aya-global,Bengali,35155,ফাঁদ,NOUN,এমন ভাবে ফেঁসে যাওয়া যা থেকে আর বেরনো যায় না||পুলিস খুনিদের ধরার জন্য ফাঁদ পাততে ব্যস্ত।,"something (often something deceptively attractive) that catches you unawares; ""the exam was full of trap questions""; ""it was all a snare and delusion""","to entrap or trap someone in a way from which they cannot escape; to set a trap, often used metaphorically or literally.",0.5052
tiny-aya-global,Bengali,30744,দুর্গন্ধযুক্ত খয়ের,NOUN,এক প্রকার খয়েরের গাছ||দুর্গন্ধযুক্ত খয়ের গাছের কাঠ দিয়ে ঘর বানানো উচিত,tropical American thorny shrub or small tree; fragrant yellow flowers used in making perfumery,a type of tree with a strong odor; the wood of the दुर्गন্ধযুক্ত খয়ের tree is used to build houses.,0.5347
tiny-aya-global,Bengali,10252,স্বর্ণকার,NOUN,সোনা-রুপোর গয়না বানায় যে ব্যক্তি|| মা স্বর্ণকারের থেকে পঞ্চাশ হাজার টাকার গয়না বানিয়েছে,an artisan who makes jewelry and other objects out of gold,A goldsmith who makes jewelry from gold and silver.,0.9342
tiny-aya-global,Bengali,17307,শাসন করার লোক,NOUN,বকে বা শাসন করে যে ব্যক্তি||শাসন করার লোক না থাকায় মোহন বিগ়ড়ে যাচ্ছে,someone (especially a woman) who annoys people by constantly finding fault,"The person who governs or rules, whose absence leads to chaos and disorder.",0.4387
tiny-aya-global,Bengali,6120,পারিজাত,NOUN,মাঝারি উচ্চতার একটি গাছ যাতে ছোটো ছোটো সুগন্ধী ফুল হয়||পারিজাত ফুল ফুটেই ঝরে যায়,a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,"A medium-sized tree with small, fragrant flowers that fall immediately after blooming.",0.6673
tiny-aya-global,Bengali,8586,ফাঁসানো,VERB,কারোকে বন্ধন বা ফাঁদে এমনভাবে ফাঁসানো যাতে তার পক্ষে সেখান থেকে বের হওয়া মুশকিল হয়ে যায়|| শিকারী পাখিদের জালে ফাঁসিয়ে দিল,"catch with a lasso; ""rope cows""","To trap or entangle someone in a way that makes it difficult for them to escape, or to catch or hold something firmly.",0.5046
tiny-aya-global,Bengali,861,রক্ষক,NOUN,সেই ব্যক্তি যে রক্ষা করে|| দেশের রক্ষকেরা জীবনের চিন্তা না করে সীমান্তে দণ্ডায়মান থারেন/ছাত্রাবাসের প্ররক্ষকের অনুমতি ছাড়া ছাত্রাবাসের যাওয়া বারণ,someone who keeps safe from harm or danger,"The guardian or protector who safeguards, often in a military or protective capacity, as seen in the context of border guards or student guardians.",0.5768
tiny-aya-global,Bengali,3898,বেশী দামী,ADJECTIVE,যার উচিত মূল্যের চেয়ে দাম বেশী|| গ্রামের তুলনায় শহরের বস্তু বেশী দামী হয়,"having a high price; ""costly jewelry""; ""high-priced merchandise""; ""much too dear for my pocketbook""; ""a pricey restaurant""",more expensive than its worth,0.5019
tiny-aya-global,Bengali,53,যত্ন সহকারে,ADVERB,যত্ন সহকারে|| যেকোন কাজ যত্ন সহকারে করবে,"in a laborious manner; ""their lives were spent in committee making decisions for others to execute on the basis of data laboriously gathered for them""",With care and attention.,0.355
tiny-aya-global,Bengali,1983,মালিশ,NOUN,তেল দিয়ে শরীরের কোনো অঙ্গকে মর্দন প্রক্রিয়া বা ভাব|| সে সপ্তাহে দুদিন পুরো শরীরে মালিশ করায়,kneading and rubbing parts of the body to increase circulation and promote relaxation,"A massage or rubbing of the body with oil, often performed to relax or soothe muscles.",0.7428
tiny-aya-global,Bengali,4636,ব্যাগ্রতা,NOUN,চিত্ত অস্থির হওয়ার ভাব || ব্যাগ্রতার কারণে আমি সঠিক নির্ণয় নিতে পারছি না,feelings of anxiety that make you tense and irritable,"The state of being restless or unstable in mind, characterized by a lack of clarity or focus, often preventing one from making sound decisions.",0.5762
tiny-aya-global,Bengali,30289,চন্দ্রকিরণ,NOUN,চাঁদের কিরণ|| ঝিলের উপর পড়া চন্দ্রকিরণ মনোরম লাগছে,a ray of moonlight,Moonlight,0.6008
tiny-aya-global,Bengali,13311,বিশ্লেষণ,NOUN,কোনো পদার্থের সংযোজক দ্রব্য যা কোনো বিষয়ের সব অ বা তথ্যের পরীক্ষার জন্য আলাদা আলাদা করার প্রক্রিয়া|| সব তথ্যের বিশ্লেষণের পরেই কোনো সিদ্ধান্তে আসা সম্ভব,detailed critical analysis or examination one part at a time (as of a literary work),"The process of separating or analyzing the constituent parts of a substance or a subject to examine its components or characteristics, often leading to a conclusion after thorough analysis.",0.5109
tiny-aya-global,Bengali,873,অন্তর্প্রদেশীয়,ADJECTIVE,কোনো প্রদেশের অন্তর্গত বা তার অন্তর্ভাগে অবস্থিত বা তার সাথে সম্পর্কিত|| রাজ্যগুলিতে বিভিন্ন সময়ে অন্তর্প্রদেশীয় প্রতিস্পর্ধার আয়োজন হওয়া উচিত,"involving and relating to the mutual relations of states especially of the United States; ""Interstate Highway Commission""; ""interstate highways""; ""Interstate Commerce Commission""; ""interstate commerce""",domestic,0.3698
tiny-aya-global,Bengali,7654,লাল লঙ্কা,NOUN,একধরণের তীক্ষ্ণ লাল ফল যা ব্যাঞ্জনে মশলার জায়গায় দেওয়া হয়|| গোস্তে লাল লঙ্কা বেশি হওয়ার ফলে তা বেশ ঝাল হয়ে যায়,a ripe jalapeno that has been dried for use in cooking,"A spicy red fruit used as a spice in curries, often adding heat and flavor.",0.6313
